,code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
20910,ERGP23235359,"COMPLETION OF PERIMETER FENCING OF AFASHIO PRIMARY SCHOOL, AFASHIO, ETSAKO WEST LOCAL GOVERNMENT AREA, EDO STATE",ONGOING,14000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20911,ERGP23235362,RENOVATION OF SECONDARY SCHOOLS IN OTUOKPOTI AND OTUOKE COMMUNITIES IN OGBIA FEDERAL CONSTITUENCY BAYELSA STATE,ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20912,ERGP23235366,"CONSTRUCTION AND FURNISHING OF 1 BLOCK OF THREE (3) CLASSROOMS AT BONDI PRIMARY SCHOOL, DOTT, DASS LGA",ONGOING,38500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20913,ERGP23235368,CONSTRUCTION AND FURNISHING OF 1 BLOCK OF 6 CLASSROOMS ACROSS THE SENATORIAL DISTRICTS IN NIGERIA,ONGOING,2800000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20914,ERGP23235370,"CONSTRUCTION AND FURNISHING OF ONE BLOCK OF TWO CLASSROOMS WITH STORE AT CENTRAL PRIMARY SCHOOL WUSHISHI LGA, NIGER STATE",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20915,ERGP23235372,"CONSTRUCTION OF 1 NO CLASSROOM AT SECONDARY SCHOOL, AMADAKA, EASTERN OBOLO LGA, AKWA IBOM STATE",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20916,ERGP23235380,PROVISION OF CLASSROOM BOARD AND TEACHING AIDES TO SELECTED PRIMARY SCHOOLS IN BOMADI/PATANI FEDERAL CONSTITUENCY. DELTA STATE,ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20917,ERGP23235381,"ROVISION OF STUDENTS FURNITURE AND INSTRUCTIONAL MATERIALS AT GOVT. SCIENCE AND TECHNICAL SCHOOL, OTUKPA, OGBADIGBO LGA, BENUE STATE",ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20918,ERGP23235382,"CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOM IN ABO-OJOCHE PRIMARY SCHOOL , IMANE , OLAMABORO LG OF KOGI STATE",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20919,ERGP23235383,"COMPLETION OF CLASSROOM HALL AT PRIMARY SCHOOL AMAULURO UHUONA, UGBAWKA IN NKANU EAST LGA ENUGU",ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20920,ERGP23235385,"FENCING PROJECT AT ST. VINCENT SECONDARY SCHOOL, OTI-ORO, OKOBO, AKWA IBOM SOUTH",ONGOING,35000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20921,ERGP23235386,RE-CONSTRUCTION AND FURNISHING OF A BLOCK OF 2 CLASSROOMS WITH OFFICE AT CENTRAL PRIMARY SCHOOL NDIT BOGORO LGA,ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20922,ERGP23235391,"CONSTRUCTION OF BLOCK OF CLASSROOMS IN JAVA COMMUNITY JUNIOR SECONDARY SCHOOLS, JAVIA BADAGRAY, LAGOS STATE",ONGOING,24500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20923,ERGP23235392,"RENOVATION AND FURNISHING OF ONE (1) BLOCK OF SIX (6) CLASSROOMS AT CHRIST ANGLICAN PRIMARY SCHOOL ABOTU, ILAJE LOCAL GOVERNMENT COUNCIL AREA,",ONGOING,45500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20924,ERGP23235394,SUPPLY OF CLASSROOM FURNITURES TO COMMUNITY HIGH SCHOOL ILESHA-BARUBA. BARUTEN LGA KWARA STATE.,ONGOING,7000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20925,ERGP23235395,"CONSTRUCTION AND FURNISHING OF A BLOCK OF CLASSROOMS WITH OFFICE AT NUM PRIMARY SCHOOL, TAFAWA BALEWA LGA",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20926,ERGP23235401,"CONSTRUCTION OF A BLOCK OF TWO CLASSROOMS IN GALAMBI SKILLS ACQUISITION CENTER, JIGAWA STATE.",ONGOING,12222000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20927,ERGP23235415,"CONSTRUCTION OF SCIENCE LABORATORY AT URUE OFFONG ORUKO TECHNICAL COLLEGE, EYOKPIFIE, URUE OFFONG ORUKO LGA, AKWA IBOM SOUTH",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20928,ERGP23235419,CONSTRUCTION OF BLOCKS OF CLASSROOMS ACROSS THE SIX (6) GEOPOLITICAL ZONES,ONGOING,490000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20929,ERGP23235421,"CONSTRUCTION OF 1 BLOCK OF 6 CLASSROOMS WITH OFFICE AND FURNITURES (UPSTAIRS) IN TARABA CENTRAL SENATORIAL DISTRICT, HM TARABA STATE",ONGOING,105000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20930,ERGP23235424,"CONSTRUCTION OF 1 NO CLASSROOM BLOCK WITH OFFICE IN IKOT EKPENYONG, MKPAT ENIN LGA, AKWA IBOM SOUTH SENATORIAL DISTRICT",ONGOING,21000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20931,ERGP23235425,"CONSTRUCTION OF BLOCK OF CLASSROOMS IN BORNO SOUTH SENATORIAL DISTRICT
",ONGOING,455000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20932,ERGP23235426,CONSTRUCTION OF BLOCK OF CLASSROOMS ACROSS THE NINE (9) LOCAL GOVTS OF BORNO SOUTH SENATORIAL DISTRICT.,ONGOING,700000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20933,ERGP23235427,"CONSTRUCTION OF CLASSROOM BLOCK AT METHODIST PRIMARY SCHOOL, EGWANGA, LKOT ABASI, AKWA LBOM SOUTH SENATORIAL DISTRICT",ONGOING,49000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20934,ERGP23235428,CONSTRUCTION OF 2 STOREY BUILDING BLOCKS OF 3 CLASSROOMS WITH TOILETS EACH IN KATO AND OTHER SELECTED LOCATIONS.,ONGOING,700000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20935,ERGP23235429,RENOVATION AND UPGRADE OF SCHOOLS AND PROVISION OF MODERN LEARNING AND TEACHING EQUIPMENT FOR RAFI AND P/KORO. / RENOVATION AND FURNISHING,ONGOING,490000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20936,ERGP23235430,"CONSTRUCTION, RENOVATION AND FURNISHING OF CLASSROOM BLOCKS AND LABORATORIES IN GOVERNMENT SECONDARY SCHOOLS IN KOGI WEST SENATORIAL",ONGOING,245000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20937,ERGP23235432,CONSTRUCTION AND RENOVATION OF SCHOOLS WITH FURNISHING IN KAURA NAMODA. BIRNIN MAGAJI/KAURA NAMODA FEDERAL CONSTITUENCY OF ZAMFARA,ONGOING,210000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20938,ERGP23235433,CONSTRUCTION AND RENOVATION OF SCHOOLS WITH FURNISHING IN BIRNI MAGAJI. KAURA NAMODA/BIRNIN MAGAJI FEDERAL CONSTITUENCY OF ZAMFARA STATE.,ONGOING,280000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20939,ERGP30235279,SUPPLY AND INSTALLATION OF SOLAR STREET LIGHTS IN SELECTED COMMUNITIES IN . ALIERO/GWADU JEGA CONSTITUENCY KEBBI STATE,ONGOING,35000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20940,ERGP30235284,"RENOVATION AND EQUIPPING OF SKILL ACQUISITION CENTRE OF AKOKO ANGLICAN GRAMMAR SCHOOL, ARIGIDI, AKOKO",ONGOING,105000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20941,ERGP30235290,"SUPPLY OF CLASSROOM FURNITURE AT ARMY CHILDREN SCHOOL, MUBI-SOUTH, ADAMAWA STATE.",ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20942,ERGP30235296,INSTALLATION OF ALL-IN-ONE SOLAR STREET LIGHT AT LGEA APA-AGILA 3 IN ADO/OKPOKWU/OGBADIBO FEDERAL CONSTITUENCY OF BENUE STATE.,ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20943,ERGP30235297,"CONSTRUCTION OF VIP TOILET, OVERHEAD TANK AND SOLAR BOREHOLE IN KORIDUA PRIMARY SCHOOL, TAPSHIN",ONGOING,12600000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20944,ERGP30235299,"PROVISION OF STUDENTS FURNITURE AND INSTRUCTIONAL MATERIALS AT IGBOTAKO COMMUNITY GRAMMER SCHOOL, IGBOTAKO, OKITIPUPA LGA, ONDO STATE",ONGOING,7000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20945,ERGP30235309,"CONSTRUCTION OF 2 NOS STAFF QUARTERS AT COMMUNITY SECONDARY SCHOOL, UDUNG UKO @30m EACH",ONGOING,42000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20946,ERGP30235312,PROVISION OF EDUCATIONAL MATERIALS AND FURNISHING TO SELECTED SCHOOLS ACROSS AKWANGA/NASARAWA EGGON/ WAMBA FEDERAL CONSTITUENCY NASARAWA,ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20947,ERGP30235314,"ROVISION OF STUDENTS FURNITURE AND INSTRUCTIONAL MATERIALS AT OPALO PRIMARY SCHOOL, GYAWANA DEVT AREA, LAMURDE LGA, ADAMAWA STATE",ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20948,ERGP30235316,CONSTRUCTION OF SOLAR POWERED BOREHOLES IN SELECT SCHOOLS ACROSS SENATORIAL DISTRICTS IN NIGERIA,ONGOING,153300000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20949,ERGP30235319,INSTALLATION OF COMPREHENSIVE SOLAR SYSTEMS TO POWER PRIMARY AND SECONDARY SCHOOLS ACROSS SENATORIAL DISTRICTS IN NIGERIA,ONGOING,70000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20950,ERGP30235321,"CONSTRUCTION OF SOLAR STREET LIGHTS IN OKE ONITITI AGO WANDE AND SELECTED COMMUNITY, OSUN STATE",ONGOING,18900000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20951,ERGP30235323,PROVISION OF EDUCATION MATERIALS IN ALIERO/GWANDU/JEGA FEDERAL CONSTITUENCY KEBBI STATE,ONGOING,24500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20952,ERGP30235328,"INSTALLATION OF SOLAR STREET LIGHTS IN BAKORI/DANJA FEDERAL CONSTITUENCY, KATSINA",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20953,ERGP30235336,"PROVISIONS AND SUPPLY OF INSTRUCTIONAL MATERIALS AND TEACHING TOOLS AT NUHU BAMALLI LEA PRIMARY SCHOOL, ZARIA CITY; LEA PRIMARY SCHOOL UNGUWAR",ONGOING,28000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20954,ERGP30235344,PROVISION OF CLASSROOM FURNITURE (PLASTIC) AND INSTRUCTIONAL MATERIALS WITH HEADTEACHERS TABLE AND CHAIR AT IBADAN GRAMMER SCHOOL (JUNIOR),ONGOING,14000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20955,ERGP30235352,"ROVISION OF STUDENTS FURNITURE AND INSTRUCTIONAL MATERIALS AT ST. ANDREW PRIMARY SCHOOL AUNE, ADOKA, BENUE STATE",ONGOING,10500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20956,ERGP30235357,"PROVISION OF FURNITURE AT LGEA PRIMARY SCHOOL, ANGWAN DOKA, KOKONA LGA NASARAWA LGE",NEW,10500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20957,ERGP30235364,"PROVISION OF STUDENTS FURNITURE AND INSTRUCTIONAL MATERIALS AT QUA IBOE CHURCH PRIMARY SCHOOL, MKPAT ENIN URBAN, MKPAT ENIN LOCLA GOVERNMENT",ONGOING,7000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20958,ERGP30235384,PROVISION OF INSTRUCTIONAL MATERIALS TO SCHOOLS ACROSS SENATORIAL DISTRICTS IN NIGERIA,ONGOING,700000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20959,ERGP30235387,"INSTALLATION OF SOLAR INVERTER PANEL IN SOME ICT CENTRES IN ADO- EKITI/IREPODUN-IFELODUN FEDERAL CONSTITUENCY, EKITI STATE",ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20960,ERGP30235388,"PROCUREMENT AND SUPPLY OF U-LESSON BOARDS TO SELECTED SCHOOLS IN ILORIN WEST/ASA FEDERAL CONSTITUENCY, KWARA STATE.",ONGOING,105000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20961,ERGP30235389,"REHALIBITATION AND FURNISHING OF WAEC EXAMINATION HALL AT UMUARIAM SECONDARY TECHNICAL SCHOOLS, OBOWO LGA",ONGOING,45500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20962,ERGP30235390,"INSTALLATION OF SOLAR LIGHTS IN PERFECT MEMORIAL PRIMARY SCHOOL MWARI
",ONGOING,21000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20963,ERGP30235393,"PROVISION SOLAR STREET LIGHTS IN SELECTED SCHOOLS IN NASARAWA/TOTO FED. CONSTITUENCY, NASARAWA STATE",ONGOING,17500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20964,ERGP30235396,"SUPPLY OF CLASSROOM FURNITURE TO KOFAR KUDU COMMUNITY SECONDARY SCHOOL ZANGO, ZANGO LGA, KATSINA STATE",ONGOING,10500000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20965,ERGP30235397,"SUPPLY OF INSTRUCTIONAL MATERIALS, SCHOOL CHAIRS AND BOARDS TO JIDDARI PRIMARY SCHOOL JERE LGA, BORNO STATE",ONGOING,14000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20966,ERGP30235398,INSTRUCTIONAL MATERIALS AND SCHOOL FURNITURES IN SELECTED SCHOOLS IN MALLAM MADORI/ KAUGAMA FEDERAL CONSTITUENCY OF JIGAWA STATE,ONGOING,140000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20967,ERGP30235399,"TERTIARY STUDENT FINANCIAL SUPPORT IN AKAMKPA/BIASE FEDERAL CONSTITUENCY, CROSS RIVER STATE.",ONGOING,36666000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20968,ERGP30235400,"SUPPLY OF LAPTOPS IN HIGHER INSTITUTION OF LEARNING AT GUDU/TANGAZA FEDERAL CONSTITUENCY, SOKOTO STATE",ONGOING,12222000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20969,ERGP30235402,"SUPPLY OF FURNITURES IN SELECTED SCHOOLS IN BALI/GASSOL FEDERAL CONSTITUENCY, TARABA STATE.",ONGOING,12222000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20970,ERGP30235403,"SUPPLY AND DISTRIBUTION OF INSTRUCTIONAL MATERIALS FOR SECONDARY SCHOOLS, HADEJIA/ KAFIN HAUSA/AUYO FEDERAL CONSTITUENCY, JIGAWA STATE.",ONGOING,6111000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20971,ERGP30235404,"SUPPLY OF COMPUTERS TO SELECTED YOUTHS IN EKITI SOUTH FEDERAL CONSTITUENCY, EMURE/GBONYIN/EKITI EAST LGA, EKITI STATE.",ONGOING,6111000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20972,ERGP30235405,"SUPPLY OF FURNITURE AT WALI MODEL SCHOOL, UNGUWAN WALI, YELWA, TAURI, KEBBI STATE.",ONGOING,12222000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20973,ERGP30235406,"SUPPLY OF FURNITURE AND INSTRUCTIONAL MATERIALS IN FAGGE AND KUNCHI LGA, KANO STATE",ONGOING,54999000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20974,ERGP30235407,"SUPPLY OF FURNITURE TO DUDI PRIMARY SCHOOL, MALUMFASHI, KATSINA STATE.
",ONGOING,3055500.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20975,ERGP30235408,"SUPPLY OF FURNITURE TO MODEL PRIMARY SCHOOL, DANJAWO, SILAME LGA, SOKOTO STATE.",ONGOING,6111000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20976,ERGP30235409,"PROVISION OF FURNITURE AT KOFAR HAUSA PRIMARY SCHOOL, KEFFI, NASARAWA STATE.",ONGOING,3055500.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20977,ERGP30235410,"SUPPLY OF DESKTOP COMPUTERS TO KC ISLAMIC CENTER, KANO, KANO STATE.
",ONGOING,12222000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20978,ERGP30235411,"SUPPLY OF FURNITURE TO GWADABAWA PRIMARY SECONDARY SCHOOL, JIMETA, ADAMAWA STATE.",ONGOING,3055500.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20979,ERGP30235412,"SUPPLY OF FURNITURE TO TUTARE PRIMARY SCHOOL, GASSOL LOCAL GOVERNMENT, TARABA STATE.",ONGOING,12222000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20980,ERGP30235413,"SUPPLY OF EDUCATIONAL MATERIALS IN OKIGWE / ONUIMO / ISIALA MBANO FEDERAL CONSTITUENCY, IMO STATE",ONGOING,2857355.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20981,ERGP30235414,"CONSTRUCTION OF 2 NO. LOW-COST STAFF QUARTERS AT EXCELLENCE COLLEGE, IKOT UNYA, AKWA IBOM SOUTH AT N30,000,000 EACH",ONGOING,42000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20982,ERGP30235416,REHABILITATION/RENOVATION OF SELECTED PRIMARY SCHOOL IN ZAMFARA NORTH SENATORIAL DISTRICT,ONGOING,70000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20983,ERGP30235417,"PROVISION/SUPPLY OF INSTRUCTIONAL MATERIALS TO PUBLIC SCHOOLS IN OBINGWA, ABA SOUTH & ABA NORTH LGA OF ABIA SOUTH SENATORIAL DISTRICT OF ABIA STATE",ONGOING,140000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20984,ERGP30235418,"PROVISION/SUPPLY OF INSTRUCTIONAL MATERIALS TO PUBLIC SCHOOLS IN UGWUNAGBO, UKWA WEST & UKWA EAST LGA OF ABIA SOUTH SENATORIAL DISTRICT",ONGOING,140000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20985,ERGP30235420,"CONSTRUCTION OF ADMINISTRATIVE BLOCK AT KPENGTI PRIMARY SCHOOL GYAWANA, LAMORDE L.G.A., ADAMAWA STATE",ONGOING,21000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20986,ERGP30235422,PROVISION AND INSTALLATION OF THREE IN ONE SOLAR STREET LIGHTS IN VARIOUS COMMUNITIES OF PLATEAU NORTH SENATORIAL DISTRICT.,ONGOING,70000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20987,ERGP30235423,EDUCATIONAL DEVELOPMENT IN VARIOUS SCHOOLS IN LAGOS EAST SENATORIAL DISTRICT.,ONGOING,175000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20988,ERGP30235431,SUPPLY OF PRINTED INSTRUCTURAL MATERIALS FOR PRIMARY SCHOOLS IN PLATEAU SOUTH SENATORIAL DISTRICT,ONGOING,70000000.0,517003001,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,
20989,ERGP10225124,PROCUREMENT OF 3 NOS 4OKVA INVERTER INSTALLATION WITH LITHIUM BATTERIES AND SOLAR PANELS,ONGOING,63000000.0,517006001,WEST AFRICAN EXAMINATION COUNCIL (LOCAL),
20990,ERGP23103593,PROCUREMENT OF 2 NOS SINGLE CABIN PICK-UP VAN FOR DISTRIBUTION OF EXAMINATION MATERIAL,ONGOING,76851062.0,517006001,WEST AFRICAN EXAMINATION COUNCIL (LOCAL),
20991,ERGP23225136,PROCUREMENT OF 1 NO OPTICAL MARK RECOGNITION SCANNER,ONGOING,35217700.0,517006001,WEST AFRICAN EXAMINATION COUNCIL (LOCAL),
20992,ERGP23225140,PROCUREMENT OF 19 NOS LAPTOPS FOR CB-WASSCE EXAMINATION,ONGOING,34112229.0,517006001,WEST AFRICAN EXAMINATION COUNCIL (LOCAL),
20993,ERGP18158926,"ENSURING SAFE, SECURE AND VIOLENCE FREE SCHOOLS IN NIGERIA.
",ONGOING,24500000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
20994,ERGP18158927,"EDUCATION SECTOR RESPONSE TO COVID-19 RECOVERY, VULNERABILITY, MARGINALISATION , EQUITY AND GENDER EQUALITY.",ONGOING,24500000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
20995,ERGP18158928,"REIMAGINE ON EDUCATION SECTOR RESPONSE TO EDUCATIONAL LEADERSHIP, ADMINISTRATION AND ENTREPRENEURSHIP.",ONGOING,24500000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
20996,ERGP23150694,UPGRADING AND PROVISION OF TRAINING AND RESEARCH INFRASTRUCTURES AND FACILITIES IN THE INSTITUTE,ONGOING,70000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
20997,ERGP23237397,"CONSTRUCTION OF BLOCKS OF CLASSROOMS AND ADMINISTRATIVE OFFICE AT ANWAR ISLAM GRAMMER SCHOOL, IREWOLE LGA IN OSUN WEST SENATORIAL DISTRICT",ONGOING,70000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
20998,ERGP23237399,CONSTRUCTION OF CLASSROOM BLOCKS AND LIBRARY IN SELECTED SCHOOLS IN OSUN WEST SENATORIAL DISTRICT,ONGOING,105000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
20999,ERGP30157458,MODELS OF ENGAGEMENT: MANAGEMENT AND UNION RELATIONSHIP FOR SUSTAINABLE INDUSTRIAL HARMONY AND MAXIMUM PRODUCTIVITY FOR 21ST,ONGOING,24500000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21000,ERGP30223733,"CONSTRUCTION OF E-LIBRARY
",ONGOING,138286894.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21001,ERGP30237385,"SUPPLY OF EDUCATIONAL MATERIALS TO SELECTED SCHOOLS IN NDOKWA/UKWUANI FEDERAL CONSTITUENCY, DELTA STATE",ONGOING,140000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21002,ERGP30237387,"RENOVATION OF THE KINGDOM PALACE IN ONDO, ONDO STATE
",ONGOING,70000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21003,ERGP30237389,"PROVISION OF SOLAR STREETLIGHTS ACROSS SELECTED RURAL AND URBAN COMMUNITIES WITHIN ONDO, ONDO STATE",ONGOING,350000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21004,ERGP30237391,"PROVISION OF INSTRUCTIONAL MATERIALS TO SELECTED PRIMARY AND SECONDARY SCHOOLS/STUDENTS ONDO, ONDO STATE",ONGOING,210000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21005,ERGP30237393,"SUPPLY OF EDUCATIONAL MATERIALS TO SELECTED SCHOOLS IN JEMAA LGA, KADUNA STATE",ONGOING,70000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21006,ERGP30237400,"""PRODUCTION AND DISTRIBUTION OF EDUCATIONAL MATERIALS TO SECONDARY SCHOOL STUDENTS IN SELECTED SCHOOLS IN OSUN WEST SENATORIAL DISTRICT """,ONGOING,35000000.0,517007001,NATIONAL INSTITUTE FOR EDUCATION PLANNING & ADMINISTRATION,
21007,ERGP23106024,CONSTRUCTION OF PROTOTYPE NLN STATE BRANCH BUILDING IN CROSS RIVERS STATE.,ONGOING,7000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21008,ERGP23106054,"CONSTRUCTION OF PROTOTYPE NLN STATE BRANCH BUILDING IN BAYELSA STATE.
",ONGOING,21000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21009,ERGP23106084,"CONSTRUCTION OF PROTOTYPE NLN STATE BRANCH BUILDING IN TARABA STATE.
",ONGOING,21000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21010,ERGP23106115,"CONSTRUCTION OF PROTOTYPE NLN STATE BRANCH BUILDING IN OYO STATE.
",ONGOING,21000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21011,ERGP23107474,"PURCHASE OF NEWSPAPERS AND PERIODICALS
",ONGOING,28000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21012,ERGP23107507,"PURCHASE OF FOREIGN REFERENCE MATERIALS
",ONGOING,14000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21013,ERGP23107512,"PURCHASE OF NIGERIANA REFERENCE MATERIALS
",ONGOING,17500000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21014,ERGP23107529,"PURCHASE OF CATALOGUING TOOLS
",ONGOING,28000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21015,ERGP23107541,"PROCUREMENT OF NIGERIANA MONOGRAPHS
",ONGOING,28000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21016,ERGP23107556,"PRODUCTION OF NBM
",ONGOING,14000000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
21017,ERGP23107570,"PURCHASE OF FOREIGN MONOGRAPHS
",ONGOING,10500000.0,517008001,NATIONAL LIBRARY OF NIGERIA,
