code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
ERGP30228716,IMPACT ASSESEMENT OF EITI IMPLEMENTATION IN NIGERIA,ONGOING,"88,900,000",111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),
ERGP3188508,ESTABLISHMENT OF EXTRACTIVE INDUSTRY DATA CENTRE,ONGOING,"117,376,192",111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),
ERGP3195102,SOLID MINERALS INDUSTRY AUDIT PROJECT,ONGOING,"89,190,861",111011001,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),
ERGP23101247,GRADUATE AND UNDER GRADUATE DEGREE PROGRAMMES IN NUCLEAR SCIENCE AND ENGINEERING,ONGOING,"70,000,000",111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
ERGP30125462,"PROJECT MONITORING AND EVALUATION
",ONGOING,"35,000,000",111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
ERGP30172466,REHABILITATION OF EXISTING STRCUTURES LABORATORIES OFFICES AND PROCUREMENT OF EQUIPMENT AT THE NUCLEAR RESEARCH CENTRES,ONGOING,"70,000,000",111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
ERGP30224149,MARKETING ADVOCACY AND UPGRADE ACTIVITIES FOR THE USE OF GAMMA IRRADIATION FACILITY (GIF) AT NTC SHEDA AND MPRR,ONGOING,"70,000,000",111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
ERGP9101264,PAYMENT OF NATIONAL OBLIGATION TO IAEA AFRA AND OTHER INTERNATIONAL ORGANISATIONS AND COUNTERPART FUNDING OF TECHNICAL COOPERATION,ONGOING,"140,000,000",111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
ERGP9101267,PAYMENT OF NATIONAL OBLIGATIONS TO CTBTO AND OTHER INTERNATIONAL ORGANISATIONS AND CUNTERPART FUNDING OF TECHNICAL PROJECTS,ONGOING,"30,163,162",111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
ERGP1224383,"LAND/BUSH CLEARING OF NALDA FARMS IN SOME STATES
",ONGOING,"1,400,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224387,"LAND PREPERATION OF NALDA FARMS IN SOME STATES
",ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224390,"EXCAVATION OF TRENCHES ALONG NALDA FARMS IN SOME STATES
",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224391,"PROCUREMENT OF SEEDS, FERTILIZERS, AGROCHEMICALS AND INPUTS TO NALDA EXISTING FARMS",ONGOING,"56,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224393,"PROCUREMENT OF AGRICULTURAL WORKING MATERIALS - (KNAPSACKS, WHEEL BARROWS, RAINCOATS, RAINBOOTS, SAFETY BOOTS ETC)",ONGOING,"36,487,500",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224397,MONITORING AND SECURING OF CULTIVATED FARMLANDS AND ON-FARM INFRASTRUCTURES IN STATES WITH PROJECTS,ONGOING,"56,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224400,NALDA STAFF ENHANCEMENT ON REMOTE SENSING AND EFFECTIVE USE OF UAVs (UNMANNED AERIAL VEHICLES) FOR AGRICULTURAL PURPOSES,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224402,"NALDA STAFF ENHANCEMENT FOR DIGITILIZATION OF NALDA HEADQUARTERS OFFICE
",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224404,PROCUREMENT OF OFFICE EQUIPMENT FOR DIGITALIZATION OF NALDA HEADQUARTERS AND STATE OFFICES,ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224406,"INSTALLATION OF INTERNET SERVICE HARDWARE AND SOFTWARE IN NALDA HQ OFFICE AND OTHER LOCATIONS (INCLUDING FIBER OPTICS, SWITCHES, ROUTERS,",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224410,PROCUREMENT OF MOTORCYCLES AND CARGO TRICYCLES FOR FARM SUPERVISION FARMLAND IN SOME STATES,ONGOING,"60,480,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224412,PROCUREMENT OF ON-FARM INFRASTRUCTURES (PRE-FABRICATED CONTAINERS) FOR MOBILE FARMHOUSE AND ON-FARM STORAGE IN NALDA FARMS,ONGOING,"98,490,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224415,CONSTRUCTION OF SOLAR POWERED BOREHOLES AND OVERHEAD TANK IN NALDA FARMS AND CLUSTERS IN SOME STATES,ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224419,CONSTRUCTION OF SOLAR POWERED TUBEWELLS FOR IRRIGATION IN NALDA FARMS IN SOME STATES,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224423,PROCUREMENT OF 2 NOS 235 HP EARTH MOVING EQUIPMENT( BULLDOZERS) FOR BUSH CLEARING FOR NALDA FARMS,ONGOING,"630,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224426,"PROCUREMENT OF 1 NOS 20 TONS EXCAVATORS FOR WORKS IN NALDA FARMS
",ONGOING,"245,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224430,"PROCUREMENT OF 4 NOS OFFICIAL VEHICLES FOR NALDA HEADQUARTERS
",ONGOING,"420,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224431,"PROCUREMENT OF 6 NOS MODERN WORKSHOP TOOLS FOR NALDA FARMS
",ONGOING,"7,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224436,"PROCUREMENT OF 1 NOS 10 TONS MAINTENANCE TRUCK FOR NALDA FARMS
",ONGOING,"52,500,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224439,DESIGN AND CONSTRUCTION OF 1 NOS WAREHOUSE FOR STORAGE OF QUIPMENTS AND MATERIALS,ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224443,"RENT/RENOVATION OF NALDA HEADQUARTERS FOR OFFICE ACCOMODATION
",ONGOING,"245,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224445,"FURNISHING OF NALDA HEADQUARTERS OFFICE
",ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224448,"FURNISHING OF NALDA STATE OFFICES
",ONGOING,"52,500,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224450,MONITORING AND EVALUATION OF PROJECTS (INCLUDING CONSULTANCY SERVICE FOR EXTERNAL AUDITORS AND OTHER SERVICES),ONGOING,"105,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224453,"DESIGN, CONSTRUCTION,DEVELOPMENT AND PROVISION OF STRUCTURES AT NALDA INSTITUTES OF AGRIBUSINESS AND ENTREPRENEURSHIP",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224456,"DESIGN AND CONSTRUCTION OF 1 NOS NALDA CLUSTERED FISH FARMS
",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224458,"CONSTRUCTION OF FARM HOSTELS/FARM HOUSING UNITS FOR FARMERS
",ONGOING,"15,747,386",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224461,CONSTRUCTION OF EROSION CONTROL STRUCTURES AND MEASURES ON NALDA FARMS,ONGOING,"14,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224462,"PROVISION OF ON-FARM SOLAR POWERED LIGHTNING ON NALDA FARMS
",ONGOING,"14,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1224465,"CONSTRUCTION OF RURAL FARM ACCESS ROADS FOR NALDA FARMS
",ONGOING,"14,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1233611,"PROMOTION OF BIODIVERSITY: DEVELOPMENT OF PLANTATIONS - BANANA, TEAK TREES AND CASHEW TREES TO ENHANCE YIELD AND CONTIBUTE TO FOOD AND FIBRE",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1233612,PROMOTION OF BIODIVERSITY:REARING AND HARVESTING OF HONEY BEES AND RELATED PRODUCTS (APICULTURE) TO ENHANCE POLLINATION AND BIODIVERSITY IN,ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234850,"PROVISION AND SUPPLY OF FERTILIZERS TO FARMERS ACROSS KADUNA NORTH LGAS.
",ONGOING,"245,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234851,"PROVISION OF GRAINS AND OTHER ITEMS TO THE PEOPLE OF KAWO, GUMAWA, GETSO, KWAMI AND OTHER RELATED AREAS",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234852,"CONSTRUCTION OF RURAL ACCESS ROAD IN AGRICULTURAL AREAS OF KARGO, KEKUKA, D/BULUM AND OTHER RURAL AREAS",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234853,"CONSTRUCTION OF RURAL ROADS TO ENHANCE RURAL DEVELOPMENT IN KUKU, GODIYA, ROMO AND OTHER ASSOSIATED AREAS",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234854,"CONSTRUCTION OF ROADS CONNECTING FARMING SETTLEMENTS IN WARRI, G-GADA, TSAURE AND OTHER RELATED ROADS",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234855,"SUPPLY OF FERTILIZER AND OTHER FARM INPUTS IN FARMING AREAS OF LAKWAYA, KARA, G/DUNIYA AND OTHER SURRONDING AGRICULTURAL AREAS",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234856,"SUPPLY OF LIGHTENING INFRASTRUCTURE TO ENHANCE SECURITY IN THE FARMING SETTLEMENTS OF F/RUWA, GOGORI, D-ISA AND B-DAKO",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234857,"AQUATEC AND FARMS DEVELOPMENT IN RURAL COMMUNITIES IN LAGOS EAST SENATORIAL DISTRICT, LAGOS STATE",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234858,PURCHASE OF MOTORCYCLES TO ASSIST COMMUNITIES AFFECTED BY BANDITRY IN BARGAJA,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234859,"CONSTRUCTION OF MINI STADIUM IN KINDIYO, CHAM BALANGA/BILLIRI FEDERAL CONSTITUENCY, GOMBE STATE",ONGOING,"420,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234860,"CONSTRUCTION OF EARTH DAMS TO SUPPORT FARMERS IN GOMBE STATE
",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234861,"CONSTRUCTION OF SOLAR STREET LIGHT, RURAL ELECTRIFICATION AND SUPPLY OF TRANSFORMERS IN SOME SELECTED FARMERS COMMUNITIES TO ENHANCE SECURITY",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234862,CONSTRUCTION OF MINI SHOPS/MARKET STORES FOR SMALL AND MEDIUM SCALE BUSINESS OWNERS IN GOMBE STATE,ONGOING,"280,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234863,"SUPPLY OF FARM IMPLEMENTS INCLUDING TRACTORS, FERTILIZER, FOOD ITEMS, GRAINS AND OTHER ITEMS TO SUPPORT FARMERS IN GOMBE STATE (MULTIPLE LOTS)",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234864,CONSTRUCTION OF CLASSROOM BLOCKS FOR FARMERS COMMUNITIES IN NORTH EAST AND OTHER PARTS OF THE COUNTRY. (MULTIPLE LOTS),ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234865,"CONSTRUCTION OF CHURCHES, MOSQUES AND SUPPORT FOR RELIGIOUS GROUPS IN SOME SELECTED FARMERS COMMUNITIES IN GOMBE STATE",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234866,PROVISION OF GRANTS TO FARMERS AND SMALL-SCALE BUSINESS OWNERS IN GOMBE STATE,ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234867,"SPECIAL EMPOWERMENT PROGRAMME IN AGRIC BUSINESS (FISH FARMING, HATCHING, SMOKING AND MARKETING) FOR YOUTH AND WOMEN IN ANKPA LOCAL",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234868,SUPPLY OF STARTER KITS FOR FARMERS IN CAPACITY BUILDING IN ANKPA/OMALA/OLAMABORO FEDERAL CONSTITUENCY KOGI STATE,ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234869,CONSTRUCTION OF ALL IN ONE SOLAR POWERED STREET LIGHT WITH LIGHT BREED LUMP AND 60WATTS IN SELECTED RURAL COMMUNITIES IN KOGI STATE,ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234870,RENOVATION OF 2 BLOCKS OF CLASSROOM IN SELECTED AREAS ACROSS OMALA LOCAL GOVERNMENT AREA OF KOGI STATE,ONGOING,"21,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234871,"CONTRUCTION AND INSTALLATION OF ALL-IN-ONE STREET LIGHTS IN ANKPA TOWNSHIP, KOGI STATE.",ONGOING,"14,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234872,"PURCHASE OF SEWING MACHINES TO WOMEN AND YOUTH WHO ARE AFFECTED BY BANDITRY IN ISA/SABON/BIRNI FEDERAL CONSTITUENCY, SOKOTO STATE",ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234873,"PROVISION OF ALL-IN-ONE SOLAR STREETLIGHTS IN SELECTED LOCATIONS IN IWO, OSUN STATE",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234874,"CONTRIBUTION OF INTERLOCKING ROAD AND DRAINAGE ON FARM ROAD, OSENI/WOSILAT STREET, IJAGBO",ONGOING,"280,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234875,"CAPACITY BUILDING ON PRODUCTION OF ORGANIC SUPPLEMENTS FOR LIVESTOCK TO PREVENT AGAINST DISEASE, AND INCREASE YIELD/PRODUCTION TO FARMERS ACROSS",ONGOING,"280,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234876,"CONSTRUCTION OF RURAL ROAD IN MANGUN-DANGKON-MUSHERE ROAD, MUNGU/BOKKOS FEDERAL CONSTITUENCY, PLATEAU STATE.",ONGOING,"322,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234877,"PROVISION OF AGRICULTURAL INPUTS AND IMPLEMENTS IN MANGU/BOKKOS FEDERAL CONSTITUENCY, PLATEAU STATE",ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234878,"CONSTRUCTION OF RURAL ROADS IN KALTUNGO/SHONGOM FEDERAL CONSTITUENCY, GOMBE STATE",ONGOING,"280,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234879,SUPPLY AND INSTALLATION OF SOLAR STREETLIGHTS IN VARIOUS LOCATIONS TO ENHANCE SECURITY FOR RURAL FARMERS IN KALTUNGO/SHONGOM FEDERAL,ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234880,"SUPPLY OF AGRICULTURAL IMPLEMENTS TO FISH FARMERS IN APAPA FEDERAL CONSTITUENCY, LAGOS",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234881,TRAINING AND EMPOWERMENT OF YOUTH AND WOMEN ON AGRICULTURAL INPUTS TO THE PEOPLE AFFECTED BY BANDITRY,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234882,PROVISION OF MOTORCYCLE IN ISA/ SABON BIRINI FEDERAL CONSTITUENCY SOKOTO STATE,ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234883,SUPPLY OF FERTILIZER AND WATER PUMPS TO FARMERS IN ISA/SABON BIRINI FED. CONSTITUENCY SOKOTO STATE.,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234884,SUPPLY OF SEWING MACHINES TO YOUTH AND WOMEN AFFECTED BY BANDITRY IN ISA SABON BIRINI FED. CONSTITUENCY SOKOTO STATE.,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234885,"SUPPLY OF FERTILIZER TO IMPROVE FOOD SECURITY FOR YOUTHS AND WOMEN, KALTUNGO/SHONGOM FED CONSTITUENCY, GOMBE STATE",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234886,"PROVISION OF TRAINING ON ICT/DIGITAL SKILLS TO YOUTHS IN MANGU/BOKKOS FED CONST, PLATEAU STATE",ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234887,PURCHASE OF MOTORCYCLES TO THE PEOPLE AFFECTED BY BANDITRY IN SABON BIRINI,ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234888,"CONSTRUCTION OF AKPA -AGUDU TO TSE IORBO ACCESS ROAD IN TARKA LGA, GBOKO/TARKA FEDERAL CONSTITUENCY, BENUE STATE.",ONGOING,"280,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234889,"SUPPLY OF SOLAR POWERED STREET LIGHT IN KOKO-BESSE AND MAIYAMA FEDERAL CONSTITUENCY, KEBBI STATE",ONGOING,"17,500,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234890,"CONSTRUCTION OF BLOCK OF 15 UNIT SELF CONTAIN APARTMENT RESIDENCES IN FARM COMMUITY IN ZURU, FAKAI, DANKO Ã¢â¬â WASAGU AND SAKABA FEDERAL",ONGOING,"161,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234891,ESTABLISHMENT OF POULTRY PENS HOUSES IN RURAL COMMUNITIES IN LAGOS EAST SENATORIAL DISTRICT.,ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234892,PROVISION OF MOTORCYCLES FOR ISA SABON BIRNI FEDERAL CONSTITUENCY SOKOTO STATE,ONGOING,"28,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234893,"SUPPLY OF SCHOOL FURNITURE ACROSS JIGAWA SOUTH SENATORIAL DISTRICT, JIGAWA STATE",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234894,"CONSTRUCTION OF LEVEL 1 PRIMARY HEALTH CENTER IN UGBAWKA COMMUNITY IN ENUGU EAST SENATORIAL DISTRICT, ENUGU STATE",ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234895,"CONSTRUCTION AND FURNISHING OF PRIMARY HEALTH CARE CENTRE IN GABUKKA AREA OF GOMBE NORTH SENATORIAL DISTRICT, GOMBE STATE",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234896,"CONSTRUCTION AND FURNISHING OF PRIMARY HEALTH CARE CENTRE IN MALLAM INNA AREA OF GOMBE NORTH SENATORIAL DISTRICT, GOMBE STATE.",ONGOING,"175,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234897,CONSTRUCTION OF TARRED FEEDER ROADS EROSION CONTROL AND DRAINAGES IN DABAN FULANI AND MADU KELLUMI AREAS OF KWAMI LOCAL GOVERNMENT IN,ONGOING,"210,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234898,"PROVISION AND SUPPLY OF PESTICIDES, INSECTICIDES TO FARMERS ACROSS KADUNA NORTH SENATORIAL DISTRICT, KADUNA STATE.",ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234899,"PROVISION AND SUPPLY OF IRRIGATION PUMPING MACHINES TO FARMERS ACROSS KADUNA NORTH SENATORIAL DISTRICT, KADUNA STATE.",ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234900,"LINE DRAIN AND BOX CULVERT CONSTRUCTION OF FARM ACCESS ROAD IN EDIDI, KWARA STATE",ONGOING,"70,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234901,"RURAL ELECTRIFICATION PROJECTS IN IFEDAYO IN OSUN CENTRAL.
",ONGOING,"105,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234902,"PROVISION AND INSTALLATION OF 200KVA/300KVA OF TRANSFORMERS TO SPECIFIC AREAS IN OSUN CENTRAL, OSUN STATE.",ONGOING,"105,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234903,"CONSTRUCTION OF ASPHALT OVERLAY SPECIFIC ROAD IN OSUN CENTRAL, OSUN STATE.",ONGOING,"84,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234904,"CONSTRUCTION AND REHABILITATION OF 1KM ROAD IN BORIPE LGA, OSUN CENTRAL, OSUN STATE.",ONGOING,"84,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234905,"SUPPLY OF NPK FERLIZER FOR FARMERS IN ILORIN WEST/ASA FEDERAL CONSTITUENCY, KWARA STATE",ONGOING,"21,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234906,"SUPPLY AND DISTRIBUTION OF ASSORTED GRAINS TO VULNERABLE PEOPLE IN GOMBE AND KWAMI LOCAL GOVERNMENT AREAS OF GOMBE NORTH SENATORIAL DISTRICT,",ONGOING,"35,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234907,"GRADING OF ACCESS ROADS IN EKITI CENTRAL SENATORIAL DISTRICT, EKITI STATE
",ONGOING,"280,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234908,"SUPPLY OF ITEMS FOR ECONOMIC EMPOWERMENT TO WOMEN AND YOUTHS IN MANGU/BOKKOS FEDERAL CONSTITUENCY, PLATEAU STATE",ONGOING,"21,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234909,PROVISION OF ALL-IN-ONE SOLAR STREETLIGHTS WITH HIGH BREED LUMEN AND 80 WATTS LED LIGHTS IN SOME SELECTED RURAL COMMUNITIES AND FARM IN NIGER,ONGOING,"140,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234910,"URGENT REHABILITATION OF DAM AND WATER TREATMENT PLANT FACILITY, INSTALLATION OF NEW EQUIPMENT, AND UPGRADE OF WATER CONTROL SYSTEM IN",ONGOING,"350,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234911,"SUPPLY OF 14 SEATER 5 SPEED MANUAL TRANSMISSION BUSES FOR SUBSIDIZED COMMUTER SERVICES FOR BOSSO, GURARA AND SULEJA LGAS OF ZONE B, NORTH",ONGOING,"560,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
ERGP1234912,"PROVISION AND INSTALLATION OF MAGNETIC RESONANCE IMAGING (MRI) MACHINE USED IN RADIOLOGY SECTION IN MEDICAL DIAGNOSTICS CENTRE ZONE B, MINNA",ONGOING,"1,050,000,000",111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
